repo_url,registry_source,category,language,stars,last_commit_date
https://github.com/Omedia/mcp-server-drupal,mcp-first-glance,community,TypeScript,26,
https://github.com/OnStartups/agentai-mcp-server,mcp-first-glance,mined,JavaScript,2,
https://github.com/OoriData/Arkestra,mcp-first-glance,mined,Python,1,
https://github.com/OpTicAyaaN/cat-facts-mcp,mcp-first-glance,mined,TypeScript,0,
https://github.com/OpenManus/OpenManus-RL,mcp-first-glance,mined,Python,1723,
https://github.com/PV-Bhat/gemsuite-mcp,mcp-first-glance,mined,TypeScript,3,
https://github.com/PaddleHQ/paddle-mcp-server,mcp-first-glance,official,TypeScript,7,
https://github.com/ParasSolanki/github-mcp-server,mcp-first-glance,mined,TypeScript,1,
https://github.com/ParasSolanki/jira-mcp-server,mcp-first-glance,mined,TypeScript,1,
https://github.com/PatrickKalkman/encoding-devops,mcp-first-glance,mined,Python,0,
https://github.com/Percolation-Labs/percolate,mcp-first-glance,mined,Python,36,
https://github.com/PhialsBasement/CMD-MCP-Server,mcp-first-glance,mined,JavaScript,9,
https://github.com/PhialsBasement/mcp-github-server-plus,mcp-first-glance,mined,TypeScript,1,
https://github.com/PhialsBasement/nmap-mcp-server,mcp-first-glance,mined,JavaScript,1,
https://github.com/Phillip-Kemper/ethereum-rpc-mpc,mcp-first-glance,mined,TypeScript,5,
https://github.com/Photosynth-inc/gitlab_review,mcp-first-glance,mined,JavaScript,1,
https://github.com/PinataCloud/pinata-mcp,mcp-first-glance,mined,JavaScript,2,
https://github.com/PolarVista/Xcode-mcp-server,mcp-first-glance,mined,TypeScript,23,
https://github.com/PoliTwit1984/github-meta-mcp-server,mcp-first-glance,mined,JavaScript,0,
https://github.com/PoliTwit1984/mcp-perplexity-server,mcp-first-glance,mined,JavaScript,10,
https://github.com/PrashamTrivedi/valtown-mcp-server,mcp-first-glance,mined,TypeScript,1,
https://github.com/ProgramComputer/NASA-MCP-server,mcp-first-glance,community,TypeScript,1,
https://github.com/Props-Labs/fireflies-mcp,mcp-first-glance,mined,JavaScript,0,
https://github.com/PsiACE/psiace,mcp-first-glance,mined,Astro,2,
https://github.com/Pylogmon/time-mcp,mcp-first-glance,mined,JavaScript,0,
https://github.com/QuantGeekDev/coincap-mcp,mcp-first-glance,mined,TypeScript,30,
https://github.com/QuantGeekDev/mcp-framework,mcp-first-glance,mined,TypeScript,358,
https://github.com/QuantGeekDev/vercel-ai-mcp-client,mcp-first-glance,mined,TypeScript,3,
https://github.com/Quegenx/vercel-mcp-server,mcp-first-glance,mined,TypeScript,17,
https://github.com/RAPHCVR/LibreChat,mcp-first-glance,mined,TypeScript,0,
https://github.com/RSS3-Network/mcp-server-rss3,mcp-first-glance,mined,JavaScript,1,
https://github.com/RUNFUNRUN/mini-agent,mcp-first-glance,mined,TypeScript,0,
https://github.com/RafalWilinski/aws-mcp,mcp-first-glance,mined,TypeScript,198,
https://github.com/RamXX/mcp-tavily,mcp-first-glance,community,Python,36,
https://github.com/Rami-0/python_mcp,mcp-first-glance,mined,Python,0,
https://github.com/Rhysmalcolm13/nexus,mcp-first-glance,mined,TypeScript,0,
https://github.com/RichardHan/mssql_mcp_server,mcp-first-glance,mined,Python,19,
https://github.com/RinardNick/client_mcp,mcp-first-glance,mined,TypeScript,0,
https://github.com/RingoTC/MCP-pptr,mcp-first-glance,mined,JavaScript,0,
https://github.com/RonaldDegsa/server-everything,mcp-first-glance,mined,JavaScript,2,
https://github.com/RossH121/discord-mcp,mcp-first-glance,mined,JavaScript,0,
https://github.com/Rudra-ravi/wikipedia-mcp,mcp-first-glance,mined,Python,1,
https://github.com/RussellCanfield/wingman-ai,mcp-first-glance,mined,TypeScript,197,
https://github.com/RussellLuo/toolgen,mcp-first-glance,mined,Python,0,
https://github.com/RyanLisse/lancedb_mcp,mcp-first-glance,mined,Python,3,
https://github.com/SAGAAIDEV/mcp-suite,mcp-first-glance,mined,Jupyter Notebook,0,
https://github.com/SDGLBL/mcp-claude-code,mcp-first-glance,mined,Python,1,
https://github.com/Sacred-G/ezlegal-assistant,mcp-first-glance,mined,TypeScript,0,
https://github.com/SamMorrowDrums/mcp-monkey,mcp-first-glance,mined,Python,0,
https://github.com/Scarvy/readwise-chat,mcp-first-glance,mined,Python,0,
https://github.com/SciPhi-AI/R2R,mcp-first-glance,mined,Python,5708,
https://github.com/ScrapeGraphAI/scrapegraph-mcp,mcp-first-glance,mined,Python,9,
https://github.com/SecretiveShell/MCP-Bridge,mcp-first-glance,mined,Python,490,
https://github.com/SecretiveShell/MCP-searxng,mcp-first-glance,mined,Python,31,
https://github.com/SecretiveShell/MCP-timeserver,mcp-first-glance,mined,Python,9,
https://github.com/SecretiveShell/MCP-toolhouse,mcp-first-glance,mined,Python,1,
https://github.com/SecretiveShell/MCP-wolfram-alpha,mcp-first-glance,mined,Python,15,
https://github.com/SecretiveShell/stateless-MCP,mcp-first-glance,mined,Python,1,
https://github.com/SethDavenport/mpc-ttc,mcp-first-glance,mined,TypeScript,1,
https://github.com/ShadovvSinger/Ollama_MCP_Guidance,mcp-first-glance,mined,Python,0,
https://github.com/Shaurya10101/everyday-series-assignment,mcp-first-glance,mined,Python,0,
https://github.com/Shees-Ali/Runloop-Demos,mcp-first-glance,mined,Python,0,
https://github.com/SheffieldP/hubspot_mcp,mcp-first-glance,mined,Python,0,
https://github.com/ShenghaiWang/xcodebuild,mcp-first-glance,community,Python,6,
https://github.com/Sheshiyer/acc-ui-comp-builder,mcp-first-glance,mined,JavaScript,0,
https://github.com/Sheshiyer/code-reviewer,mcp-first-glance,mined,JavaScript,0,
https://github.com/Sheshiyer/deepseek-mcp-with-MoE,mcp-first-glance,mined,JavaScript,3,
https://github.com/Sheshiyer/jina-ai-mcp-multimodal-search,mcp-first-glance,mined,JavaScript,1,
https://github.com/Sheshiyer/mcp-server-raycast,mcp-first-glance,mined,JavaScript,2,
https://github.com/Sheshiyer/vision-frame-extractor,mcp-first-glance,mined,JavaScript,0,
https://github.com/ShunsukeHayashi/MCP,mcp-first-glance,mined,TypeScript,3,
https://github.com/Siddhant-K-code/memory-journal-mcp-server,mcp-first-glance,mined,Python,13,
https://github.com/SilenceRichard/MyMCP,mcp-first-glance,mined,JavaScript,0,
https://github.com/SilenceRichard/Travel_Plans,mcp-first-glance,mined,JavaScript,0,
https://github.com/SilenceRichard/frontend-review,mcp-first-glance,mined,JavaScript,0,
https://github.com/Simon-Kansara/ableton-live-mcp-server,mcp-first-glance,community,Python,205,
https://github.com/SimonB97/win-cli-mcp-server,mcp-first-glance,community,JavaScript,131,
https://github.com/Sjotie/JarvisJrMCP,mcp-first-glance,mined,JavaScript,2,
https://github.com/Sladey01/servers,mcp-first-glance,mined,JavaScript,0,
https://github.com/SmallCloudCo/smallcloud-mcp-server,mcp-first-glance,mined,JavaScript,2,
https://github.com/Spathodea-Network/opencti-mcp,mcp-first-glance,community,TypeScript,9,
https://github.com/StarRocks/mcp-server-starrocks,mcp-first-glance,official,Python,14,
https://github.com/StevenBtw/marimo-docs-mcp,mcp-first-glance,mined,JavaScript,1,
https://github.com/StevenBtw/uv-docs-mcp,mcp-first-glance,mined,Python,0,
https://github.com/StevenStavrakis/obsidian-mcp,mcp-first-glance,community,TypeScript,117,
https://github.com/Stormbreakerr20/MCP,mcp-first-glance,mined,Python,0,
https://github.com/Streen9/azure-mcp,mcp-first-glance,mined,TypeScript,4,
https://github.com/Streen9/react-mcp,mcp-first-glance,mined,JavaScript,3,
https://github.com/StreetLamb/rojak,mcp-first-glance,mined,Python,43,
https://github.com/Styner2023/mcp,mcp-first-glance,mined,JavaScript,0,
https://github.com/Sunwood-ai-labs/command-executor-mcp-server,mcp-first-glance,mined,JavaScript,18,
https://github.com/Sunwood-ai-labs/documind-mcp-server,mcp-first-glance,mined,TypeScript,0,
https://github.com/Sunwood-ai-labs/github-kanban-mcp-server,mcp-first-glance,mined,TypeScript,4,
https://github.com/Sunwood-ai-labs/mcp-weather-service-server,mcp-first-glance,mined,Python,4,
https://github.com/SurajAdsul/mcp-server-salesforce,mcp-first-glance,mined,TypeScript,3,
https://github.com/Surfer-Org/Protocol,mcp-first-glance,mined,TypeScript,1423,
https://github.com/Surfer12/mcp-projects,mcp-first-glance,mined,Python,0,
https://github.com/Synaptic-Labs-AI/claudesidian,mcp-first-glance,mined,Python,6,
https://github.com/T0UGH/mcp_server_my_lark_doc,mcp-first-glance,mined,Python,1,
https://github.com/TSGCFO/dev-mcp,mcp-first-glance,mined,Python,0,
https://github.com/TaazKareem/clickup-mcp-server,mcp-first-glance,mined,TypeScript,25,
https://github.com/Taiwan-Llama/crispy-spoon,mcp-first-glance,mined,Python,2,
https://github.com/TanStack/create-tsrouter-app,mcp-first-glance,mined,TypeScript,745,
https://github.com/Tapeless-App/Tapeless-MCP,mcp-first-glance,mined,TypeScript,0,
https://github.com/Tecvan-fe/mcp-demo,mcp-first-glance,mined,JavaScript,0,
https://github.com/TencentEdgeOne/edgeone-pages-mcp,mcp-first-glance,community,HTML,28,
https://github.com/TennisBowling/knowledge-mcp,mcp-first-glance,mined,Python,0,
https://github.com/TermiX-official/bsc-mcp,mcp-first-glance,community,TypeScript,51,
https://github.com/TerminallyLazy/m-to-the-cp,mcp-first-glance,mined,TypeScript,0,
https://github.com/Text2Go/ai-humanizer-mcp-server,mcp-first-glance,mined,JavaScript,8,
https://github.com/The-Focus-AI/tezlab-cli,mcp-first-glance,mined,TypeScript,0,
https://github.com/The-Last-Byte-Bar/Token-Flight,mcp-first-glance,mined,Python,1,
https://github.com/TheNhatAT/article-analyzer,mcp-first-glance,mined,Python,1,
https://github.com/TheSethRose/Fetch-Browser,mcp-first-glance,mined,TypeScript,3,
https://github.com/TheSethRose/MCP-Server-Starter,mcp-first-glance,mined,TypeScript,14,
https://github.com/TimHolden/figma-mcp-server,mcp-first-glance,mined,TypeScript,83,
https://github.com/Timtech4u/python-mcp-server,mcp-first-glance,mined,JavaScript,0,
https://github.com/TomCN0803/pdf-reader-server,mcp-first-glance,mined,JavaScript,0,
https://github.com/Tomatio13/mcp-server-tavily,mcp-first-glance,mined,Python,25,
https://github.com/Toowiredd/mcp-servers,mcp-first-glance,mined,Python,0,
https://github.com/Triple-Whale/mcp-server-triplewhale,mcp-first-glance,mined,TypeScript,0,
https://github.com/Tsuchijo/sandbox-mcp,mcp-first-glance,mined,Python,3,
https://github.com/Tyler-R-Kendrick/mcp-server-agent,mcp-first-glance,mined,C#,0,
https://github.com/UYousafzai/globalutil,mcp-first-glance,mined,Python,1,
https://github.com/Unstructured-IO/UNS-MCP,mcp-first-glance,official,Python,6,
https://github.com/Unstructured-IO/unstructured-js-client,mcp-first-glance,mined,TypeScript,49,
https://github.com/VectorInstitute/mcp-goodnews,mcp-first-glance,community,Python,13,
https://github.com/Verodat/verodat-mcp-server,mcp-first-glance,official,TypeScript,1,
https://github.com/VeyraX/veyrax-mcp,mcp-first-glance,official,TypeScript,24,
https://github.com/VikashLoomba/copilot-mcp,mcp-first-glance,mined,TypeScript,149,
https://github.com/Vikramardham/mcplibrary,mcp-first-glance,mined,Python,0,
https://github.com/Vincex0/mcp-intro,mcp-first-glance,mined,Python,0,
https://github.com/Vinci-virtuoso/MeetScript,mcp-first-glance,mined,Python,0,
https://github.com/VoloBuilds/mcp-demo,mcp-first-glance,mined,TypeScript,1,
https://github.com/Vortiago/mcp-azure-devops,mcp-first-glance,community,Python,23,
https://github.com/VxASI/blender-mcp-vxai,mcp-first-glance,mined,Python,223,
https://github.com/WilliamCloudQi/matlab-mcp-server,mcp-first-glance,mined,JavaScript,8,
https://github.com/X-lab2017/open-digger-mcp-server,mcp-first-glance,mined,JavaScript,2,
https://github.com/XGenerationLab/xiyan_mcp_server,mcp-first-glance,community,Python,60,
https://github.com/XeroAPI/xero-mcp-server,mcp-first-glance,official,TypeScript,39,
https://github.com/XiaomingX/modelcontextprotocol-servers,mcp-first-glance,mined,JavaScript,6,
https://github.com/YanxingLiu/dify-mcp-server,mcp-first-glance,community,Python,111,
https://github.com/YiyangLi/okta-mcp-server,mcp-first-glance,mined,JavaScript,4,
https://github.com/Youzi1993/chatgpt-next-web,mcp-first-glance,mined,TypeScript,0,
https://github.com/Yu-aimaker/amazon-affiliate-tool-mcp,mcp-first-glance,mined,JavaScript,1,
https://github.com/YuChenSSR/mindmap-mcp-server,mcp-first-glance,community,Python,56,
https://github.com/Yuan-ManX/BlenderMCP,mcp-first-glance,mined,Python,9,
https://github.com/YuheiNakasaka/scrapbox-mcp,mcp-first-glance,mined,JavaScript,0,
https://github.com/YunosukeYoshino/mcp-server,mcp-first-glance,mined,TypeScript,0,
https://github.com/Yuyz0112/mcp-client-server-demo,mcp-first-glance,mined,TypeScript,1,
https://github.com/ZYJLiu/mcp,mcp-first-glance,mined,TypeScript,0,
https://github.com/ZahidGalea/windtools-mcp,mcp-first-glance,mined,Python,2,
https://github.com/Zeeshanunique/figma_plugin,mcp-first-glance,mined,JavaScript,0,
https://github.com/Zeeshanunique/modelcontextprotocol,mcp-first-glance,mined,JavaScript,0,
https://github.com/Zelaron/Pandoras-Shell,mcp-first-glance,mined,Python,9,
https://github.com/ZilongXue/claude-post,mcp-first-glance,community,Python,40,
https://github.com/ZubeidHendricks/youtube-mcp-server,mcp-first-glance,community,TypeScript,47,
https://github.com/a-ssign/tech-mcp-server,mcp-first-glance,mined,TypeScript,0,
https://github.com/a37ai/ansible-tower-mcp,mcp-first-glance,mined,Python,0,
https://github.com/aailckw/aail-chat,mcp-first-glance,mined,TypeScript,0,
https://github.com/aallsbury/qb-time-mcp-server,mcp-first-glance,mined,Python,3,
https://github.com/aaron-smits/mcp,mcp-first-glance,mined,JavaScript,0,
https://github.com/aaronsb/apptio-target-process-mcp,mcp-first-glance,mined,TypeScript,0,
https://github.com/aaronsb/datetime,mcp-first-glance,mined,HTML,1,
https://github.com/aaronsb/google-workspace-mcp,mcp-first-glance,mined,TypeScript,17,
https://github.com/aaronsb/jira-cloud,mcp-first-glance,mined,TypeScript,2,
https://github.com/aaronsb/memory-graph,mcp-first-glance,mined,TypeScript,1,
https://github.com/aaronsb/salesforce-cloud,mcp-first-glance,mined,TypeScript,2,
https://github.com/aarora79/aws-cost-explorer-mcp-server,mcp-first-glance,community,Python,80,
https://github.com/abel9851/mcp-server-mariadb,mcp-first-glance,community,Python,1,
https://github.com/abhishekbhakat/airflow-mcp-server,mcp-first-glance,mined,Python,4,
https://github.com/abhiz123/todoist-mcp-server,mcp-first-glance,community,JavaScript,84,
https://github.com/aborroy/alfresco-mcp-poc,mcp-first-glance,mined,Dockerfile,2,
https://github.com/ac3xx/mcp-servers-kagi,mcp-first-glance,mined,TypeScript,22,
https://github.com/acryldata/mcp-server-datahub,mcp-first-glance,mined,Python,1,
https://github.com/ada-lovecraft/tasks-on-tasks,mcp-first-glance,mined,TypeScript,0,
https://github.com/adamdude828/mcp-browser-use,mcp-first-glance,mined,Python,0,
https://github.com/adamj-vc/validation-cloud-mcp,mcp-first-glance,mined,TypeScript,0,
https://github.com/adamwattis/mcp-proxy-server,mcp-first-glance,mined,TypeScript,30,
https://github.com/adenot/mcp-google-search,mcp-first-glance,community,JavaScript,13,
https://github.com/adijesori/mcp-poc,mcp-first-glance,mined,TypeScript,1,
https://github.com/adityak74/mcp-scholarly,mcp-first-glance,community,Python,34,
https://github.com/aelaguiz/mcp-url-fetch,mcp-first-glance,mined,Python,0,
https://github.com/aeon-seraph/mcp-servers,mcp-first-glance,mined,TypeScript,0,
https://github.com/agan2023416/workers,mcp-first-glance,mined,TypeScript,0,
https://github.com/agenticsorg/agentic-security,mcp-first-glance,mined,TypeScript,17,
https://github.com/agenticsorg/edge-agents,mcp-first-glance,mined,TypeScript,166,
https://github.com/agentoverlay/arXiv-2501.09674v1-agentic-delegation-demo,mcp-first-glance,mined,Python,0,
https://github.com/agentrpc/agentrpc,mcp-first-glance,official,TypeScript,55,
https://github.com/agnt-gg/gadgets,mcp-first-glance,mined,JavaScript,6,
https://github.com/ahnlabio/bicscan-mcp,mcp-first-glance,official,Python,1,
https://github.com/ahonn/mcp-server-gsc,mcp-first-glance,mined,TypeScript,12,
https://github.com/ahujasid/blender-mcp,mcp-first-glance,community,Python,7543,
https://github.com/ai-christianson/RA.Aid,mcp-first-glance,mined,Python,1406,
https://github.com/ai-hero-dev/ai-hero,mcp-first-glance,mined,TypeScript,644,
https://github.com/aidrivencoder/Roo-Cline,mcp-first-glance,mined,TypeScript,18,
https://github.com/aindreyway/mcp-server-neurolora-p,mcp-first-glance,mined,Python,4,
https://github.com/aiyogg/tinypng-mcp-server,mcp-first-glance,mined,TypeScript,0,
https://github.com/ajbr0wn/gmail-mcp-server,mcp-first-glance,mined,Python,6,
https://github.com/akchro/google-sheets-mcp,mcp-first-glance,mined,Python,0,
https://github.com/akseyh/mcp-todo,mcp-first-glance,mined,JavaScript,0,
https://github.com/akvus/weather-mcp-server,mcp-first-glance,mined,JavaScript,0,
https://github.com/alchemiststudiosDOTai/tinyAgent,mcp-first-glance,mined,Python,11,
https://github.com/alekspetrov/mcp-docs-service,mcp-first-glance,mined,TypeScript,4,
https://github.com/alexandephilia/Claude-R1-MCP,mcp-first-glance,mined,Python,0,
https://github.com/alexander-zuev/supabase-mcp-server,mcp-first-glance,mined,Python,442,
https://github.com/alexanimal/tradovate-mcp-server,mcp-first-glance,mined,JavaScript,0,
https://github.com/alexsmirnov/mcp-server-continue,mcp-first-glance,mined,Python,0,
https://github.com/alexwohletz/language-server-mcp,mcp-first-glance,mined,HTML,13,
https://github.com/alfredatnycu/grasshopper-mcp,mcp-first-glance,mined,C#,0,
https://github.com/algonacci/mcp-excel,mcp-first-glance,mined,Python,1,
https://github.com/algonacci/mcp-sql,mcp-first-glance,mined,Python,3,
https://github.com/algonacci/mcp-tavily-search,mcp-first-glance,mined,Python,0,
https://github.com/algonacci/mcp-tools,mcp-first-glance,mined,Python,0,
https://github.com/alibaba/higress,mcp-first-glance,community,Go,4896,
https://github.com/alioshr/memory-bank-mcp,mcp-first-glance,mined,JavaScript,69,
https://github.com/aliyun/alibabacloud-hologres-mcp-server,mcp-first-glance,official,Python,15,
https://github.com/aljazceru/domain-checker-mcp,mcp-first-glance,mined,Python,0,
https://github.com/allglenn/mcp-name-origin-server,mcp-first-glance,mined,Python,0,
https://github.com/alohays/openai-tool2mcp,mcp-first-glance,mined,Python,8,
https://github.com/alrocar/mcp_weather,mcp-first-glance,mined,Python,0,
https://github.com/alsonwangkhem/github-mcp,mcp-first-glance,mined,JavaScript,0,
https://github.com/am2rican5/mcp-google-calendar,mcp-first-glance,mined,TypeScript,0,
https://github.com/amaboh/mcp_mastery,mcp-first-glance,mined,Python,0,
https://github.com/amfred/rhdh-granite-proto,mcp-first-glance,mined,Python,0,
https://github.com/amgadabdelhafez/dbx-mcp-server,mcp-first-glance,mined,TypeScript,2,
https://github.com/amidabuddha/unichat-ts-mcp-server,mcp-first-glance,mined,TypeScript,9,
https://github.com/amir-bengherbi/shopify-mcp-server,mcp-first-glance,mined,TypeScript,7,
https://github.com/amornpan/py-mcp-line,mcp-first-glance,community,Python,13,
https://github.com/amornpan/py-mcp-mssql,mcp-first-glance,community,Python,15,
https://github.com/amzsaint/mcpcircuits,mcp-first-glance,mined,JavaScript,0,
https://github.com/anaisbetts/mcp-client-dumb,mcp-first-glance,mined,JavaScript,3,
https://github.com/anaisbetts/mcp-installer,mcp-first-glance,community,JavaScript,951,
https://github.com/anaisbetts/mcp-youtube,mcp-first-glance,mined,JavaScript,203,
https://github.com/ananis25/mcp-client-ref,mcp-first-glance,mined,Python,1,
https://github.com/andresublime/claude,mcp-first-glance,mined,Python,0,
https://github.com/andrewhopper/hivemind,mcp-first-glance,mined,TypeScript,10,
https://github.com/andybrandt/mcp-simple-pubmed,mcp-first-glance,mined,Python,29,
https://github.com/andybrandt/mcp-simple-textedit,mcp-first-glance,mined,Python,0,
https://github.com/andybrandt/mcp-simple-timeserver,mcp-first-glance,mined,Python,8,
https://github.com/angheljf/dalle-image-server,mcp-first-glance,mined,JavaScript,1,
https://github.com/angiejones/mcp-selenium,mcp-first-glance,mined,JavaScript,12,
https://github.com/anhar-x/mcp-server-weather,mcp-first-glance,mined,Python,0,
https://github.com/anshumax/world_bank_mcp_server,mcp-first-glance,community,Python,16,
https://github.com/antfu/nuxt-mcp,mcp-first-glance,mined,TypeScript,277,
https://github.com/anthonylhowardjr/dev-ruleset,mcp-first-glance,mined,JavaScript,0,
https://github.com/antoncoding/mcp-brianknows,mcp-first-glance,mined,JavaScript,0,
https://github.com/antonistsi/mcp-rtl-lint,mcp-first-glance,mined,Python,0,
https://github.com/aokihu/mcp-teamate,mcp-first-glance,mined,TypeScript,0,
https://github.com/apache/iotdb-mcp-server,mcp-first-glance,official,Python,9,
https://github.com/apappascs/mcp-servers-hub,mcp-first-glance,community,,176,
https://github.com/apappascs/tavily-search-mcp-server,mcp-first-glance,mined,TypeScript,0,
https://github.com/apenugon/haskell-hackage-mcp,mcp-first-glance,mined,Python,0,
https://github.com/apeyroux/mcp-xmind,mcp-first-glance,community,JavaScript,13,
https://github.com/apify/actors-mcp-server,mcp-first-glance,official,TypeScript,87,
https://github.com/apify/mcp-server-rag-web-browser,mcp-first-glance,community,JavaScript,77,
https://github.com/apify/rag-web-browser,mcp-first-glance,mined,TypeScript,32,
https://github.com/apify/tester-mcp-client,mcp-first-glance,mined,TypeScript,24,
https://github.com/apimatic/apimatic-validator-mcp,mcp-first-glance,official,TypeScript,0,
https://github.com/appcypher/awesome-mcp-servers,mcp-first-glance,community,,2637,
https://github.com/appliedrelevance/frappe_mcp_server,mcp-first-glance,mined,TypeScript,1,
https://github.com/appwrite/mcp,mcp-first-glance,mined,Python,26,
https://github.com/apridachin/brave-search-mcp,mcp-first-glance,mined,Python,0,
https://github.com/apridachin/kagi-search-mcp,mcp-first-glance,mined,Python,2,
https://github.com/arathald/mcp-editor,mcp-first-glance,mined,TypeScript,5,
https://github.com/arben-adm/tavily-mcp-search,mcp-first-glance,mined,Python,1,
https://github.com/arnavsurve/gateway-mocks,mcp-first-glance,mined,Python,0,
https://github.com/arnavsurve/scdl-mcp,mcp-first-glance,mined,Python,1,
https://github.com/aroramrinaal/first-mcp-server,mcp-first-glance,mined,TypeScript,0,
https://github.com/arpit-patel1/mcp-server-2,mcp-first-glance,mined,Python,0,
https://github.com/arre-ankit/notion-mcp-server,mcp-first-glance,mined,JavaScript,0,
https://github.com/artynuts/mcp-servers,mcp-first-glance,mined,Python,0,
https://github.com/arunkumar201/learning-ai,mcp-first-glance,mined,TypeScript,1,
https://github.com/ashiknesin/pushover-mcp,mcp-first-glance,community,TypeScript,8,
https://github.com/ashwanth1109/mcp-spotify,mcp-first-glance,mined,Python,1,
https://github.com/asmagin/mcp-server-flutter,mcp-first-glance,mined,JavaScript,0,
https://github.com/asusevski/opendota-mcp-server,mcp-first-glance,community,Python,4,
https://github.com/athapong/argus,mcp-first-glance,mined,Python,0,
https://github.com/atharvagupta2003/mcp-stripe,mcp-first-glance,community,Python,13,
https://github.com/auchenberg/claude-code-mcp,mcp-first-glance,mined,JavaScript,40,
https://github.com/aughey/threed_ai_viewer,mcp-first-glance,mined,TypeScript,0,
https://github.com/ausboss/mcp-ollama-agent,mcp-first-glance,mined,TypeScript,12,
https://github.com/authed-dev/authed,mcp-first-glance,mined,Python,72,
https://github.com/aviz85/my-first-mcp,mcp-first-glance,mined,Python,5,
https://github.com/aws-samples/sample-mcp-server-s3,mcp-first-glance,community,Python,32,
https://github.com/axiomhq/mcp-server-axiom,mcp-first-glance,official,Go,32,
https://github.com/axs-1553/IntelliFS,mcp-first-glance,mined,JavaScript,3,
https://github.com/baba786/phabricator-mcp-server,mcp-first-glance,mined,Python,5,
https://github.com/badkk/awesome-crypto-mcp-servers,mcp-first-glance,community,,57,
https://github.com/bajoski34/mcp-flutterwave,mcp-first-glance,mined,TypeScript,0,
https://github.com/bankless/onchain-mcp,mcp-first-glance,official,TypeScript,26,
https://github.com/baranwang/mcp-trends-hub,mcp-first-glance,mined,TypeScript,0,
https://github.com/bartekke8it56w2/new-mcp,mcp-first-glance,mined,JavaScript,6,
https://github.com/baryhuang/mcp-headless-gmail,mcp-first-glance,community,Python,16,
https://github.com/baryhuang/mcp-server-any-openapi,mcp-first-glance,community,Python,24,
https://github.com/baryhuang/mcp-server-aws-resources-python,mcp-first-glance,community,Python,6,
https://github.com/base/base-mcp,mcp-first-glance,mined,TypeScript,116,
https://github.com/basicmachines-co/basic-memory,mcp-first-glance,community,Python,499,
https://github.com/bazinga012/mcp_code_executor,mcp-first-glance,community,JavaScript,28,
https://github.com/bcbrian/agents,mcp-first-glance,mined,JavaScript,0,
https://github.com/bcherny/mcp-ping,mcp-first-glance,mined,JavaScript,0,
https://github.com/beamlit/mcp-hub,mcp-first-glance,mined,TypeScript,2,
https://github.com/beekmarks/mcp-wasm,mcp-first-glance,mined,TypeScript,2,
https://github.com/behole/cooper-hewitt-mcp,mcp-first-glance,mined,TypeScript,3,
https://github.com/benborla/mcp-server-mysql,mcp-first-glance,community,TypeScript,225,
https://github.com/bendusy/pollinations-mcp,mcp-first-glance,mined,JavaScript,1,
https://github.com/benhaotang/mcp-mma-docs,mcp-first-glance,mined,Python,2,
https://github.com/benjaminpittsley/blackboxai-1741230144785,mcp-first-glance,mined,TypeScript,0,
https://github.com/benyue1978/run-command-mcp,mcp-first-glance,mined,TypeScript,0,
https://github.com/berlinbra/alpha-vantage-mcp,mcp-first-glance,mined,Python,16,
https://github.com/betterstack-community/mcp-template-ts,mcp-first-glance,mined,JavaScript,15,
https://github.com/bharathvaj-ganesan/whois-mcp,mcp-first-glance,community,JavaScript,1,
https://github.com/bigcodegen/mcp-neovim-server,mcp-first-glance,community,TypeScript,111,
https://github.com/bigmb/mb_mcp,mcp-first-glance,mined,Python,0,
https://github.com/bigtian99/mcp-zentao,mcp-first-glance,mined,TypeScript,0,
https://github.com/bitflower/mcp-servers,mcp-first-glance,mined,JavaScript,0,
https://github.com/bitrsky/jupyter_mcp_server,mcp-first-glance,mined,Python,0,
https://github.com/bizkite-co/handterm,mcp-first-glance,mined,TypeScript,0,
https://github.com/blazickjp/arxiv-mcp-server,mcp-first-glance,mined,Python,150,
https://github.com/block/goose,mcp-first-glance,mined,Rust,10607,
https://github.com/bmorphism/babashka-mcp-server,mcp-first-glance,mined,JavaScript,2,
https://github.com/bnwebdev/mcp-boilerplate,mcp-first-glance,mined,JavaScript,0,
https://github.com/bossjones/codegen-lab,mcp-first-glance,mined,Python,0,
https://github.com/bossjones/datetime-mcp-server,mcp-first-glance,mined,Python,0,
https://github.com/botbusiness-org/builder,mcp-first-glance,mined,Python,1,
https://github.com/box-community/mcp-server-box,mcp-first-glance,official,Python,12,
https://github.com/bradfair/mcp-cline-personas,mcp-first-glance,mined,TypeScript,19,
https://github.com/briancsparks/js-llm-cli,mcp-first-glance,mined,JavaScript,0,
https://github.com/brianshin22/youtube-translate-mcp,mcp-first-glance,mined,Python,0,
https://github.com/bro-in-law/mcp-demo-frontend,mcp-first-glance,mined,Vue,0,
https://github.com/browserbase/mcp-server-browserbase,mcp-first-glance,official,JavaScript,352,
https://github.com/brucepro/llamacppMCPClientDemo,mcp-first-glance,mined,TypeScript,5,
https://github.com/bsmi021/file-patch-server,mcp-first-glance,mined,JavaScript,0,
https://github.com/bsmi021/mcp-chain-of-draft-server,mcp-first-glance,mined,TypeScript,5,
https://github.com/bsmi021/mcp-file-context-server,mcp-first-glance,mined,JavaScript,2,
https://github.com/bsmi021/mcp-filesystem-server,mcp-first-glance,mined,TypeScript,1,
https://github.com/bsmi021/mcp-python-executor,mcp-first-glance,mined,JavaScript,0,
